#,pm1,pm2.5,pm10,Temperature,Humidity,Co,Co2,DateTme 
1,19,28,30,22.9,40.3,0,0,2021-10-31 13:00:31
2,21,31,35,22.9,41.2,0,0,2021-10-31 12:00:18
3,21,31,35,22.8,40.7,0,0,2021-10-31 11:00:07
4,23,35,41,22.6,40.7,0,0,2021-10-31 10:00:26
5,23,34,40,22,40.8,0,0,2021-10-31 09:00:15
6,23,34,40,21.4,41.9,0,0,2021-10-31 08:00:04
7,22,32,36,21,42.1,0,0,2021-10-31 07:00:25
8,21,30,33,21,42.2,0,0,2021-10-31 06:00:15
9,21,30,33,21.1,42.1,0,0,2021-10-31 05:00:05
10,20,28,31,21.3,41.8,0,0,2021-10-31 04:00:09
11,19,27,29,21.5,41.2,0,0,2021-10-31 03:00:30
12,17,22,23,21.6,40.1,0,0,2021-10-31 02:00:21
13,16,21,23,21.7,39.7,0,0,2021-10-31 01:00:15
14,16,21,23,21.9,39.2,0,0,2021-10-31 00:00:27
15,15,20,22,22,38.8,0,0,2021-10-30 23:00:19
16,16,21,23,22.1,38.4,0,0,2021-10-30 22:00:08
17,15,20,21,22.1,37.8,0,0,2021-10-30 21:00:30
18,14,18,19,22.2,37.4,0,0,2021-10-30 20:00:20
19,11,14,15,22.3,36.6,0,0,2021-10-30 19:00:10
20,10,13,14,22.3,36.2,0,0,2021-10-30 18:00:30
21,8,11,12,22.4,35.6,0,0,2021-10-30 17:00:20
22,7,9,10,22.6,34.7,0,0,2021-10-30 16:00:09
23,7,9,9,22.6,35.1,0,0,2021-10-30 15:00:33
24,7,8,9,22.4,35.2,0,0,2021-10-30 14:00:22
25,6,8,8,22.4,34.9,0,0,2021-10-30 13:00:12
26,6,7,7,22.5,34.7,0,0,2021-10-30 12:00:33
27,5,6,6,22.4,34.6,0,0,2021-10-30 11:00:24
28,4,6,6,22,34.6,0,0,2021-10-30 10:00:12
29,4,6,6,21.8,34.7,0,0,2021-10-30 09:00:32
30,5,6,6,21.7,35.1,0,0,2021-10-30 08:00:23
31,5,6,7,21.7,35,0,0,2021-10-30 07:00:12
32,5,6,7,21.8,35.2,0,0,2021-10-30 06:00:03
33,5,7,7,21.9,35.2,0,0,2021-10-30 05:00:24
34,6,7,8,21.9,35.2,0,0,2021-10-30 04:00:13
35,6,8,9,22,35,0,0,2021-10-30 03:00:03
36,6,8,9,22.2,34.8,0,0,2021-10-30 02:00:25
37,7,8,9,22.4,34.8,0,0,2021-10-30 01:00:11
38,7,9,10,22.5,35,0,0,2021-10-30 00:00:26
39,9,11,12,22.7,35.5,0,0,2021-10-29 23:00:14
40,9,11,13,22.8,35.5,0,0,2021-10-29 22:00:19
41,10,12,13,22.9,35.6,0,0,2021-10-29 21:00:28
42,8,11,12,23,35.2,0,0,2021-10-29 20:00:13
43,7,9,11,23.1,34.7,0,0,2021-10-29 19:00:27
44,7,9,10,23.1,34.3,0,0,2021-10-29 18:00:09
45,7,9,10,23.1,33.5,0,0,2021-10-29 17:00:17
46,7,9,10,23.2,31.8,0,0,2021-10-29 16:00:33
47,6,8,9,23.9,29.6,0,0,2021-10-29 15:00:12
48,6,7,8,25,29.2,0,0,2021-10-29 14:40:11
49,10,14,15,27.8,54.3,0,0,2021-09-30 11:00:22
50,11,16,17,26,58.3,0,0,2021-09-30 10:00:19
51,9,14,14,25.2,57.7,0,0,2021-09-30 09:00:13
52,8,12,13,25.3,56.7,0,0,2021-09-30 08:00:09
53,6,8,9,26.5,54.5,0,0,2021-09-30 07:00:04
54,5,6,6,26.6,55,0,0,2021-09-30 06:00:21
55,5,6,6,26.7,55.4,0,0,2021-09-30 05:00:33
56,5,6,7,26.8,55.6,0,0,2021-09-30 04:00:05
57,5,6,7,26.8,55.8,0,0,2021-09-30 03:00:13
58,6,7,8,26.9,56.1,0,0,2021-09-30 02:00:20
59,6,7,8,26.9,56.4,0,0,2021-09-30 01:00:02
60,6,8,9,27,56.7,0,0,2021-09-30 00:00:13
61,7,8,9,27,56.9,0,0,2021-09-29 23:00:22
62,6,8,9,27,56.8,0,0,2021-09-29 22:00:01
63,6,7,8,27.1,56.9,0,0,2021-09-29 21:00:21
64,6,7,8,27,57.1,0,0,2021-09-29 20:00:27
65,5,6,7,27,57.4,0,0,2021-09-29 19:00:07
66,4,5,6,27,58.3,0,0,2021-09-29 18:00:15
67,2,3,3,26.6,59.4,0,0,2021-09-29 17:00:04
68,2,3,3,27.2,58.3,0,0,2021-09-29 16:00:26
69,4,4,5,28.1,54.5,0,0,2021-09-29 15:00:14
70,6,7,8,27.9,58.5,0,0,2021-09-29 14:00:22
71,2,2,3,27.6,59.2,0,0,2021-09-29 13:00:12
72,2,3,4,28.5,56.7,0,0,2021-09-29 12:00:06
73,0,0,0,29.1,56.1,0,0,2021-09-29 11:00:32
74,1,2,2,28.5,58.8,0,0,2021-09-29 10:00:20
75,8,11,12,28.1,62,0,0,2021-09-29 09:00:20
76,14,21,22,27.6,62.6,0,0,2021-09-29 08:00:14
77,13,18,19,27.5,57.7,0,0,2021-09-29 07:00:07
78,10,13,14,27.5,55.4,0,0,2021-09-29 06:00:23
79,9,11,12,27.5,55.1,0,0,2021-09-29 05:00:06
80,8,10,11,27.5,54.5,0,0,2021-09-29 04:00:14
81,8,9,10,27.6,54.1,0,0,2021-09-29 03:00:06
82,7,8,9,27.6,53.9,0,0,2021-09-29 02:00:15
83,6,7,8,27.6,53.5,0,0,2021-09-29 01:00:24
84,6,7,7,27.7,53,0,0,2021-09-29 00:00:31
85,5,6,6,27.7,52.4,0,0,2021-09-28 23:00:10
86,4,5,5,27.8,51.2,0,0,2021-09-28 22:00:21
87,3,4,4,27.9,50,0,0,2021-09-28 21:00:33
88,3,4,4,27.9,49.1,0,0,2021-09-28 20:00:14
89,3,3,4,28,48.2,0,0,2021-09-28 19:00:25
90,2,3,3,28.1,46.6,0,0,2021-09-28 18:00:04
91,3,4,4,28.3,45,0,0,2021-09-28 17:00:15
92,3,4,5,28.6,44.3,0,0,2021-09-28 16:00:07
93,4,6,7,28.7,44.5,0,0,2021-09-28 15:00:25
94,4,5,6,28.2,44.2,0,0,2021-09-28 14:00:20
95,3,4,5,27.8,44.4,0,0,2021-09-28 13:17:33
96,5,6,6,26,54.5,0,0,2021-09-28 09:16:09
97,7,9,9,27.5,41,0,0,2021-09-23 13:00:29
98,6,7,8,27.4,40.2,0,0,2021-09-23 12:00:26
99,6,8,8,27.4,40.7,0,0,2021-09-23 11:00:32
100,5,6,7,27.4,40.7,0,0,2021-09-23 10:00:30
101,3,4,5,27.2,40.6,0,0,2021-09-23 09:00:25
102,4,4,5,26.9,41.6,0,0,2021-09-23 08:00:25
103,6,7,8,26.8,45.9,0,0,2021-09-23 07:00:24
104,8,9,10,26.7,49.1,0,0,2021-09-23 06:00:10
105,8,10,11,26.7,49.8,0,0,2021-09-23 05:00:21
106,8,10,10,26.6,48.5,0,0,2021-09-23 04:00:33
107,7,9,10,26.8,47,0,0,2021-09-23 03:00:14
108,6,8,8,26.8,46.8,0,0,2021-09-23 02:00:25
109,6,8,9,26.8,46.6,0,0,2021-09-23 01:00:06
110,6,8,8,27,45.8,0,0,2021-09-23 00:00:19
111,5,7,7,27.1,46.1,0,0,2021-09-22 23:00:24
112,5,6,7,27.2,46.2,0,0,2021-09-22 22:00:29
113,5,7,7,27.2,48,0,0,2021-09-22 21:00:10
114,5,6,6,27.3,47.5,0,0,2021-09-22 20:00:18
115,4,4,5,27.5,46.7,0,0,2021-09-22 19:00:23
116,3,3,4,27.7,45.3,0,0,2021-09-22 18:00:06
117,2,2,2,27.7,43.8,0,0,2021-09-22 17:00:19
118,1,1,2,27.8,42.5,0,0,2021-09-22 16:00:30
119,2,3,3,27.8,45.5,0,0,2021-09-22 15:00:12
120,3,3,3,27.9,46.9,0,0,2021-09-22 14:00:01
121,3,3,4,27.8,47.4,0,0,2021-09-22 13:00:09
122,3,3,4,27.7,49.6,0,0,2021-09-22 12:00:13
123,4,5,6,27.7,54.5,0,0,2021-09-22 11:00:23
124,6,7,8,27.6,54.9,0,0,2021-09-22 10:00:32
125,9,12,14,27.5,56.5,0,0,2021-09-22 09:00:08
126,11,15,16,27.3,57,0,0,2021-09-22 08:00:26
127,8,11,12,27.2,55.8,0,0,2021-09-22 07:00:10
128,6,8,8,27.1,54.9,0,0,2021-09-22 06:00:18
129,4,5,6,27.1,54.3,0,0,2021-09-22 05:00:23
130,4,5,5,26.7,54.6,0,0,2021-09-22 04:00:06
131,3,4,4,26.9,53.8,0,0,2021-09-22 03:00:20
132,2,3,3,26.7,53.7,0,0,2021-09-22 02:00:31
133,2,2,2,26.9,53.5,0,0,2021-09-22 01:00:09
134,2,2,3,27.2,52.9,0,0,2021-09-22 00:00:15
135,5,6,7,27.6,50.7,0,0,2021-09-21 23:00:23
136,9,12,13,27.9,54.1,0,0,2021-09-21 22:00:28
137,10,13,14,27.9,56,0,0,2021-09-21 21:00:03
138,9,11,12,28,55.4,0,0,2021-09-21 20:00:15
139,8,10,11,28.1,55.1,0,0,2021-09-21 19:00:30
140,9,11,12,28.3,55.1,0,0,2021-09-21 18:00:11
141,9,12,12,28.3,54.7,0,0,2021-09-21 17:00:22
142,9,12,13,28.4,54.1,0,0,2021-09-21 16:00:06
143,10,12,13,28.3,54.2,0,0,2021-09-21 15:00:22
144,9,12,12,28.3,55.1,0,0,2021-09-21 14:00:04
145,11,14,16,28.1,57.6,0,0,2021-09-21 13:00:15
146,13,17,18,27.9,58.9,0,0,2021-09-21 12:00:27
147,13,17,18,27.5,60.8,0,0,2021-09-21 11:00:22
148,10,12,13,27.4,60.8,0,0,2021-09-21 10:00:28
149,7,9,9,27.3,60.2,0,0,2021-09-21 09:00:08
150,5,6,7,27.5,60,0,0,2021-09-21 08:00:21
151,4,5,5,27.4,60.9,0,0,2021-09-21 07:00:06
152,7,8,9,27.3,61,0,0,2021-09-21 06:00:16
153,14,19,20,27.6,59.2,0,0,2021-09-21 05:00:25
154,15,21,22,27.5,58.7,0,0,2021-09-21 04:00:08
155,15,20,21,27.6,57.2,0,0,2021-09-21 03:00:16
156,14,19,20,28,55.5,0,0,2021-09-21 02:00:29
157,13,17,18,28.2,53,0,0,2021-09-21 01:00:14
158,10,13,14,28.3,48.7,0,0,2021-09-21 00:00:25
159,7,9,10,28.4,47.4,0,0,2021-09-20 23:00:10
160,6,7,8,28.4,46.7,0,0,2021-09-20 22:00:19
161,5,6,7,28.5,45.8,0,0,2021-09-20 21:00:24
162,6,7,7,28.6,44.9,0,0,2021-09-20 20:00:07
163,7,8,9,28.7,44.5,0,0,2021-09-20 19:00:23
164,6,7,7,28.8,43.6,0,0,2021-09-20 18:00:28
165,4,5,5,28.9,42.8,0,0,2021-09-20 17:00:08
166,2,2,3,28.9,42.3,0,0,2021-09-20 16:00:20
167,3,3,3,28.9,43.8,0,0,2021-09-20 15:00:03
168,5,6,6,28.8,44.8,0,0,2021-09-20 14:00:19
169,6,7,8,28.7,44.9,0,0,2021-09-20 13:00:01
170,4,5,6,28.6,45,0,0,2021-09-20 12:00:14
171,4,5,5,28.4,45,0,0,2021-09-20 11:00:23
172,4,4,5,28.3,45.3,0,0,2021-09-20 10:00:27
173,4,5,5,28.2,45.9,0,0,2021-09-20 09:00:04
174,5,6,6,27.9,47.1,0,0,2021-09-20 08:00:14
175,5,6,6,27.5,48.1,0,0,2021-09-20 07:00:21
176,5,6,7,27.1,49,0,0,2021-09-20 06:00:04
177,5,6,7,27,48.9,0,0,2021-09-20 05:00:17
178,5,6,7,27.1,48.5,0,0,2021-09-20 04:00:27
179,5,6,7,27.2,47.8,0,0,2021-09-20 03:00:08
180,5,7,7,27.4,47.6,0,0,2021-09-20 02:00:21
181,6,7,8,27.5,47.4,0,0,2021-09-20 01:00:33
182,5,7,8,27.7,46,0,0,2021-09-20 00:00:11
183,5,6,7,27.9,45,0,0,2021-09-19 23:00:25
184,5,6,6,28.1,44.2,0,0,2021-09-19 22:00:06
185,4,6,6,28.3,42.9,0,0,2021-09-19 21:00:18
186,5,6,7,28.5,43.7,0,0,2021-09-19 20:00:23
187,5,6,7,28.6,44.6,0,0,2021-09-19 19:00:28
188,4,5,6,28.7,45,0,0,2021-09-19 18:00:08
189,5,6,6,28.7,46.4,0,0,2021-09-19 17:00:17
190,7,8,9,28.8,48.6,0,0,2021-09-19 16:00:23
191,8,10,10,28.8,50,0,0,2021-09-19 15:00:02
192,8,10,10,28.7,50.4,0,0,2021-09-19 14:00:13
193,8,9,10,28.7,50.4,0,0,2021-09-19 13:00:28
194,7,8,8,28.6,50.7,0,0,2021-09-19 12:00:13
195,6,7,7,28.5,51.1,0,0,2021-09-19 11:00:20
196,5,6,7,28.3,51.3,0,0,2021-09-19 10:00:30
197,5,6,6,28,51.7,0,0,2021-09-19 09:00:11
198,5,6,7,27.9,51.8,0,0,2021-09-19 08:00:27
199,5,7,7,27.6,52.6,0,0,2021-09-19 07:00:12
200,5,7,7,27.5,53.2,0,0,2021-09-19 06:00:21
201,6,7,7,27.6,52.9,0,0,2021-09-19 05:00:03
202,6,7,8,27.6,53.2,0,0,2021-09-19 04:00:27
203,6,7,8,27.7,53.6,0,0,2021-09-19 03:00:08
204,6,8,8,27.9,53.1,0,0,2021-09-19 02:00:21
205,6,7,8,28.1,52.4,0,0,2021-09-19 01:00:28
206,5,6,7,28.3,51.5,0,0,2021-09-19 00:00:12
207,5,6,6,28.2,50.8,0,0,2021-09-18 23:00:21
208,4,5,6,28.3,50.3,0,0,2021-09-18 22:00:30
209,4,5,5,28.3,49.5,0,0,2021-09-18 21:00:09
210,3,4,5,28.4,48.5,0,0,2021-09-18 20:00:18
211,3,4,4,28.5,47.3,0,0,2021-09-18 19:00:26
212,2,3,3,28.5,45.6,0,0,2021-09-18 18:00:04
213,1,1,2,28.5,43.4,0,0,2021-09-18 17:00:22
214,0,1,1,28.5,42.9,0,0,2021-09-18 16:00:29
215,0,1,1,28.5,43.4,0,0,2021-09-18 15:00:25
216,0,0,1,28.4,44.2,0,0,2021-09-18 14:00:04
217,0,0,0,28.3,45.4,0,0,2021-09-18 13:00:22
218,0,1,1,28.2,46.3,0,0,2021-09-18 12:00:06
219,0,1,1,28,46.6,0,0,2021-09-18 11:00:20
220,1,1,1,27.9,46.5,0,0,2021-09-18 10:00:31
221,1,1,1,27.8,46.5,0,0,2021-09-18 09:00:14
222,2,2,2,27.5,47.6,0,0,2021-09-18 08:00:27
223,2,3,4,26.9,49.3,0,0,2021-09-18 07:00:07
224,3,3,4,26.8,48.9,0,0,2021-09-18 06:00:22
225,2,3,3,26.9,47.8,0,0,2021-09-18 05:00:03
226,2,3,3,27,46.6,0,0,2021-09-18 04:00:18
227,2,2,2,27.2,45.5,0,0,2021-09-18 03:00:06
228,1,2,2,27.3,44.7,0,0,2021-09-18 02:00:22
229,1,1,2,27.4,43.8,0,0,2021-09-18 01:00:31
230,1,1,2,27.4,42.9,0,0,2021-09-18 00:00:09
231,1,1,1,27.7,41.7,0,0,2021-09-17 23:00:23
232,1,1,2,27.8,41.3,0,0,2021-09-17 22:00:31
233,1,1,2,27.9,40.7,0,0,2021-09-17 21:00:09
234,1,1,1,28,40.5,0,0,2021-09-17 20:00:25
235,1,1,2,28.1,40.9,0,0,2021-09-17 19:00:11
236,1,1,1,28.1,41.1,0,0,2021-09-17 18:00:17
237,0,0,1,28.2,40.7,0,0,2021-09-17 17:00:30
238,0,0,1,28.4,42.2,0,0,2021-09-17 16:00:17
239,1,1,1,28.9,43,0,0,2021-09-17 15:00:27
240,1,1,1,29.4,41.3,0,0,2021-09-17 14:00:25
241,0,1,1,29.8,42.1,0,0,2021-09-17 13:00:30
242,1,1,2,29.5,43.6,0,0,2021-09-17 12:00:30
243,1,2,2,29.2,46.1,0,0,2021-09-17 11:00:27
244,2,2,3,28.4,47.1,0,0,2021-09-17 10:00:25
245,1,2,2,28.7,44.5,0,0,2021-09-17 09:00:20
246,1,2,2,29.4,42.9,0,0,2021-09-17 08:00:13
247,2,2,3,27.5,46.1,0,0,2021-09-17 07:00:05
248,2,3,3,27.4,45.4,0,0,2021-09-17 06:00:14
249,2,3,3,27.4,45.4,0,0,2021-09-17 05:00:30
250,2,3,3,27.5,45.6,0,0,2021-09-17 04:00:14
251,2,2,3,27.6,46.3,0,0,2021-09-17 03:00:26
252,2,3,3,27.8,47.2,0,0,2021-09-17 02:00:09
253,2,2,3,28,47.4,0,0,2021-09-17 01:00:17
254,2,2,3,28.1,47.3,0,0,2021-09-17 00:00:30
255,3,3,4,28.3,47.1,0,0,2021-09-16 23:00:18
256,3,3,4,28.5,45.3,0,0,2021-09-16 22:00:31
257,3,3,4,28.8,44.1,0,0,2021-09-16 21:00:10
258,2,3,3,28.9,43,0,0,2021-09-16 20:00:23
259,2,3,3,29.1,41.8,0,0,2021-09-16 19:00:06
260,2,2,3,29.3,40.2,0,0,2021-09-16 18:00:18
261,1,1,2,29.5,39.4,0,0,2021-09-16 17:00:28
262,1,1,1,29.7,38,0,0,2021-09-16 16:00:16
263,1,1,1,30.1,37.6,0,0,2021-09-16 15:00:20
264,0,0,1,30.7,35.9,0,0,2021-09-16 14:00:19
265,0,0,0,30.5,34.6,0,0,2021-09-16 13:00:16
266,0,0,1,29.5,37.1,0,0,2021-09-16 12:00:27
267,0,0,1,30.5,36.2,0,0,2021-09-16 11:00:16
268,0,0,1,29.6,37.2,0,0,2021-09-16 10:00:32
269,0,0,1,29.4,39.3,0,0,2021-09-16 09:00:20
270,0,0,1,29.3,39.6,0,0,2021-09-16 08:00:04
271,0,1,1,27.9,43.6,0,0,2021-09-16 07:00:22
272,1,1,2,25.3,47.9,0,0,2021-09-16 06:00:26
273,1,2,2,25.5,46.6,0,0,2021-09-16 05:00:09
274,1,2,2,25.9,44.7,0,0,2021-09-16 04:00:19
275,2,2,3,26.4,44,0,0,2021-09-16 03:00:31
276,2,2,3,26.3,42.5,0,0,2021-09-16 02:00:09
277,2,2,3,26.6,40.8,0,0,2021-09-16 01:00:22
278,2,2,2,27,39.3,0,0,2021-09-16 00:00:33
279,2,2,3,27.4,38,0,0,2021-09-15 23:00:09
280,2,3,3,27.7,37.1,0,0,2021-09-15 22:00:22
281,2,3,4,27.9,36.6,0,0,2021-09-15 21:00:04
282,3,3,4,28.2,36.5,0,0,2021-09-15 20:00:11
283,3,4,5,28.8,36.7,0,0,2021-09-15 19:00:25
284,3,4,5,29.4,36.6,0,0,2021-09-15 18:00:23
285,3,4,5,30,36.6,0,0,2021-09-15 17:00:02
286,4,6,6,30.4,36.5,0,0,2021-09-15 16:00:23
287,5,6,7,30.2,37.6,0,0,2021-09-15 15:00:13
288,3,5,5,31,36.6,0,0,2021-09-15 14:00:05
289,5,6,7,31.8,36.2,0,0,2021-09-15 13:00:28
290,5,7,8,31,37.4,0,0,2021-09-15 12:00:25
291,5,7,7,30.7,37.6,0,0,2021-09-15 11:00:07
292,5,6,7,30.6,37.7,0,0,2021-09-15 10:00:12
293,3,4,5,31,37.6,0,0,2021-09-15 09:00:02
294,2,2,3,32.3,35.9,0,0,2021-09-15 08:00:18
295,2,3,4,29.9,40,0,0,2021-09-15 07:00:11
296,3,4,4,28.4,42,0,0,2021-09-15 06:00:31
297,2,3,3,28.5,41.9,0,0,2021-09-15 05:00:24
298,2,3,3,28.6,41.4,0,0,2021-09-15 04:00:09
299,2,2,3,28.7,41,0,0,2021-09-15 03:00:21
300,2,3,3,28.8,40.6,0,0,2021-09-15 02:00:02
301,2,3,3,29,39.7,0,0,2021-09-15 01:00:31
302,3,3,4,29.2,39.1,0,0,2021-09-15 00:00:14
303,4,5,5,29.5,39.5,0,0,2021-09-14 23:00:23
304,3,5,5,29.7,39.7,0,0,2021-09-14 22:00:09
305,4,6,6,29.9,40.6,0,0,2021-09-14 21:00:08
306,5,7,8,30,42.1,0,0,2021-09-14 20:00:17
307,5,6,7,30.2,41.3,0,0,2021-09-14 19:00:27
308,4,6,6,30.5,40.1,0,0,2021-09-14 18:00:12
309,5,6,6,30.7,38.7,0,0,2021-09-14 17:00:20
310,5,7,8,31,38,0,0,2021-09-14 16:00:13
311,6,7,8,30.9,37.2,0,0,2021-09-14 15:00:24
312,4,6,6,31.6,36.1,0,0,2021-09-14 14:00:13
313,7,9,9,31.8,38.5,0,0,2021-09-14 13:00:22
314,8,10,11,31.1,39.5,0,0,2021-09-14 12:00:12
315,9,11,12,31.3,42.6,0,0,2021-09-14 11:00:07
316,7,9,10,31,42.4,0,0,2021-09-14 10:00:30
317,6,8,9,31.7,40.2,0,0,2021-09-14 09:00:23
318,7,9,10,31.4,42.2,0,0,2021-09-14 08:00:27
319,11,15,16,29.7,47.2,0,0,2021-09-14 07:00:05
320,15,23,25,29.6,47,0,0,2021-09-14 06:00:21
321,17,27,30,29.7,46.6,0,0,2021-09-14 05:00:04
322,10,14,15,29.7,46.4,0,0,2021-09-14 04:00:17
323,8,9,10,29.7,45.8,0,0,2021-09-14 03:00:26
324,7,9,10,29.8,45.5,0,0,2021-09-14 02:00:05
325,7,9,9,29.9,45.5,0,0,2021-09-14 01:00:14
326,7,9,9,30,45.5,0,0,2021-09-14 00:00:24
327,7,9,10,30,45.9,0,0,2021-09-13 23:00:02
328,7,9,10,30.1,46,0,0,2021-09-13 22:00:09
329,8,10,11,30.2,45.8,0,0,2021-09-13 21:00:19
330,9,12,12,30.3,45.3,0,0,2021-09-13 20:00:33
331,10,13,13,30.4,44.8,0,0,2021-09-13 19:00:34
332,11,14,15,30.6,44.1,0,0,2021-09-13 18:00:12
333,12,16,17,30.7,43.5,0,0,2021-09-13 17:00:28
334,14,19,20,30.6,43,0,0,2021-09-13 16:00:14
335,16,22,23,30.1,42.7,0,0,2021-09-13 15:00:18
336,18,25,27,29.4,43.2,0,0,2021-09-13 14:00:10
337,15,21,22,28.6,43.6,0,0,2021-09-13 13:00:28
338,15,21,22,28.6,43.5,0,0,2021-09-13 12:00:09
339,13,19,20,29.4,45.5,0,0,2021-09-13 11:00:22
340,12,18,19,29.4,45.7,0,0,2021-09-13 10:00:20
341,12,17,18,29.3,45.1,0,0,2021-09-13 09:00:26
342,14,21,22,29.5,49,0,0,2021-09-13 08:00:12
343,13,18,20,29.6,48.4,0,0,2021-09-13 07:00:05
344,11,15,16,29.4,48.4,0,0,2021-09-13 06:00:22
345,10,14,15,29.4,48,0,0,2021-09-13 05:00:11
346,10,13,14,29.5,47.6,0,0,2021-09-13 04:00:26
347,10,14,15,29.5,47.3,0,0,2021-09-13 03:00:03
348,10,14,15,29.6,47,0,0,2021-09-13 02:00:18
349,11,15,16,29.8,46.9,0,0,2021-09-13 01:00:25
350,11,15,16,29.9,47.1,0,0,2021-09-13 00:00:33
351,10,14,15,30,46.5,0,0,2021-09-12 23:00:17
352,9,13,14,30,46,0,0,2021-09-12 22:00:33
353,9,12,13,30.1,45.3,0,0,2021-09-12 21:00:16
354,8,11,12,30.2,44.4,0,0,2021-09-12 20:00:21
355,7,10,11,30.2,43.4,0,0,2021-09-12 19:00:06
